행정동_ID,승객_수,승객_수_00시,승객_수_01시,승객_수_02시,승객_수_03시,승객_수_04시,승객_수_05시,승객_수_06시,승객_수_07시,승객_수_08시,승객_수_09시,승객_수_10시,승객_수_11시,승객_수_12시,승객_수_13시,승객_수_14시,승객_수_15시,승객_수_16시,승객_수_17시,승객_수_18시,승객_수_19시,승객_수_20시,승객_수_21시,승객_수_22시,승객_수_23시
1120072,1849780.0,6615.0,524.0,311.0,249.0,3021.0,30714.0,48886.0,118416.0,166694.0,107407.0,80051.0,81549.0,90499.0,98789.0,93722.0,99209.0,114115.0,132750.0,142803.0,99080.0,86702.0,97905.0,101559.0,48210.0
1120073,1496765.0,6285.0,681.0,109.0,92.0,278.0,14134.0,31796.0,88741.0,120090.0,86787.0,68815.0,72732.0,79845.0,82152.0,84029.0,89743.0,100749.0,111863.0,122424.0,81427.0,71962.0,74017.0,71512.0,36502.0
1121052,326787.0,864.0,146.0,61.0,66.0,1247.0,5689.0,10597.0,26385.0,34634.0,24512.0,17500.0,16722.0,17872.0,18200.0,18320.0,19332.0,20128.0,22238.0,23961.0,14288.0,13339.0,9066.0,7781.0,3839.0
1121054,118228.0,75.0,0.0,0.0,0.0,259.0,2445.0,5872.0,15449.0,16208.0,10640.0,8289.0,7192.0,6551.0,6755.0,5890.0,5537.0,5943.0,6136.0,5610.0,3483.0,2250.0,1754.0,1237.0,653.0
1121057,466810.0,3912.0,526.0,438.0,349.0,855.0,4974.0,8262.0,18175.0,24824.0,19750.0,18728.0,20734.0,23033.0,24369.0,25734.0,29999.0,32687.0,34498.0,40262.0,34399.0,28153.0,28329.0,27367.0,16453.0
1121058,466992.0,1909.0,626.0,481.0,524.0,3512.0,6029.0,10136.0,16706.0,30967.0,29885.0,24327.0,23274.0,26831.0,28805.0,26614.0,27684.0,31568.0,31708.0,33352.0,26407.0,23236.0,23975.0,23558.0,14878.0
1121061,270149.0,2738.0,743.0,572.0,326.0,2946.0,4509.0,6214.0,14849.0,19648.0,15891.0,12952.0,12567.0,13828.0,15625.0,14619.0,15586.0,16692.0,17887.0,19640.0,15858.0,13138.0,12780.0,13142.0,7399.0
1121062,1011489.0,1667.0,183.0,118.0,187.0,1007.0,13008.0,31089.0,87468.0,136277.0,93504.0,57072.0,51771.0,55198.0,54007.0,50882.0,51042.0,57877.0,61819.0,63050.0,41031.0,32039.0,30932.0,25091.0,15170.0
1121063,2294297.0,12345.0,1686.0,530.0,477.0,2840.0,26147.0,55024.0,144798.0,189107.0,153688.0,108098.0,98588.0,110119.0,114049.0,123290.0,129443.0,135196.0,149230.0,160412.0,119692.0,117432.0,135088.0,133326.0,73692.0
1121064,2445587.0,9996.0,1171.0,1184.0,980.0,3196.0,47078.0,83735.0,202463.0,305210.0,200105.0,126905.0,112561.0,119898.0,116488.0,114390.0,120898.0,133096.0,142560.0,149138.0,117735.0,95525.0,95867.0,88909.0,56499.0
1121065,78201.0,16.0,0.0,0.0,0.0,0.0,831.0,2904.0,6500.0,8527.0,6325.0,4043.0,4085.0,4511.0,4381.0,4247.0,4850.0,5307.0,5515.0,4915.0,4074.0,2920.0,2080.0,1391.0,779.0
1121066,407211.0,846.0,85.0,143.0,252.0,295.0,9263.0,15912.0,39944.0,51529.0,35935.0,25368.0,23101.0,24349.0,24032.0,21617.0,21498.0,22955.0,24198.0,21581.0,13548.0,10512.0,8916.0,7468.0,3864.0
1121068,1770522.0,3600.0,262.0,142.0,100.0,1946.0,48698.0,73344.0,180502.0,281146.0,182766.0,110286.0,92286.0,93354.0,89360.0,79798.0,79256.0,87072.0,92544.0,87904.0,58168.0,42770.0,37748.0,31254.0,16216.0
1121069,648308.0,8733.0,1119.0,949.0,722.0,2076.0,7343.0,12164.0,23123.0,36483.0,25612.0,21210.0,22626.0,25650.0,28450.0,30931.0,37487.0,42547.0,48343.0,60527.0,53255.0,43309.0,44102.0,43559.0,27988.0
1121071,170113.0,329.0,22.0,0.0,123.0,1920.0,4793.0,7515.0,21110.0,19349.0,13242.0,11057.0,9697.0,10137.0,9929.0,9030.0,8964.0,9918.0,9194.0,7897.0,5297.0,3972.0,3016.0,2445.0,1157.0
1121072,800732.0,5347.0,270.0,180.0,307.0,3640.0,9715.0,17133.0,34222.0,55943.0,33763.0,26463.0,24335.0,27713.0,31941.0,33420.0,39725.0,49360.0,61138.0,80516.0,71265.0,53040.0,54212.0,52565.0,34519.0
1121073,718487.0,2105.0,58.0,20.0,24.0,2838.0,10242.0,16927.0,30977.0,43637.0,38312.0,31851.0,34145.0,42528.0,47292.0,43999.0,51885.0,53723.0,66756.0,64208.0,39398.0,30191.0,27194.0,25856.0,14321.0
1121078,411429.0,1182.0,217.0,194.0,225.0,2881.0,6841.0,10760.0,28167.0,33322.0,23677.0,19390.0,19094.0,20979.0,22176.0,22956.0,25203.0,28608.0,28915.0,31474.0,25131.0,19181.0,17668.0,15412.0,7776.0
1121079,275817.0,139.0,0.0,0.0,0.0,666.0,5107.0,10579.0,27638.0,34731.0,22406.0,17890.0,16077.0,16519.0,16408.0,16724.0,15937.0,15979.0,15329.0,13841.0,9633.0,7012.0,5631.0,5088.0,2483.0
1121080,2513655.0,8336.0,339.0,323.0,433.0,5501.0,45711.0,73411.0,199908.0,299698.0,209909.0,137736.0,124639.0,135024.0,143594.0,130632.0,132771.0,143684.0,152737.0,156197.0,105500.0,88688.0,88095.0,83914.0,46875.0
1121081,328707.0,388.0,28.0,0.0,0.0,5497.0,11663.0,15597.0,36134.0,40189.0,29118.0,21184.0,19455.0,20377.0,18134.0,17357.0,17011.0,17905.0,16697.0,14309.0,9688.0,6952.0,5276.0,3923.0,1825.0
1121082,285728.0,1034.0,3.0,0.0,1.0,2043.0,6157.0,9529.0,20736.0,25296.0,17783.0,17777.0,16637.0,17077.0,17498.0,16677.0,18667.0,22700.0,18914.0,17504.0,12778.0,8996.0,7435.0,6582.0,3904.0
1121083,460723.0,1334.0,362.0,292.0,410.0,5154.0,11905.0,16592.0,35069.0,46631.0,34797.0,26544.0,25511.0,25944.0,25470.0,24781.0,27537.0,29053.0,28966.0,28259.0,20819.0,16016.0,13826.0,10260.0,5191.0
1122051,1552022.0,5939.0,620.0,461.0,371.0,633.0,5352.0,19103.0,42737.0,67684.0,54688.0,51394.0,61770.0,68767.0,83530.0,98174.0,104344.0,112785.0,161583.0,206307.0,104172.0,92631.0,98026.0,77381.0,33570.0
1122052,3009609.0,22224.0,1735.0,818.0,507.0,922.0,17141.0,31656.0,67455.0,109301.0,88631.0,79032.0,99673.0,122635.0,143624.0,157342.0,192665.0,223485.0,306316.0,364839.0,235544.0,191966.0,219745.0,217298.0,115055.0
1122053,2136827.0,4610.0,1039.0,594.0,590.0,740.0,8865.0,28036.0,69978.0,115916.0,100930.0,88646.0,103622.0,104815.0,122522.0,126289.0,142280.0,166896.0,223315.0,273600.0,136177.0,102034.0,106101.0,83654.0,25578.0
1122054,375342.0,8244.0,4760.0,2926.0,2059.0,1242.0,2679.0,7735.0,19059.0,25495.0,22021.0,15671.0,14570.0,17513.0,20018.0,20560.0,22464.0,23665.0,25358.0,26120.0,20316.0,18054.0,20641.0,20630.0,13542.0
1122055,414646.0,3148.0,943.0,590.0,405.0,912.0,5665.0,11182.0,27868.0,37488.0,27676.0,21479.0,22402.0,22993.0,23266.0,23718.0,25556.0,31011.0,34572.0,30301.0,18752.0,12377.0,13506.0,11906.0,6930.0
1122056,92585.0,675.0,76.0,0.0,0.0,260.0,1343.0,1504.0,3428.0,5526.0,4898.0,3751.0,3875.0,5253.0,6578.0,7847.0,7145.0,8595.0,8278.0,7676.0,4635.0,3478.0,3744.0,2815.0,1205.0
1122057,615936.0,5424.0,1779.0,943.0,836.0,966.0,5099.0,13132.0,35636.0,54252.0,42715.0,28824.0,28169.0,31097.0,33760.0,34711.0,37917.0,47890.0,47639.0,46677.0,31825.0,24081.0,25963.0,24061.0,12540.0
1122058,295649.0,1410.0,120.0,11.0,13.0,142.0,1561.0,4570.0,11847.0,19354.0,15787.0,12912.0,13813.0,15734.0,17195.0,19773.0,25887.0,35614.0,30330.0,22475.0,13901.0,10170.0,10909.0,8513.0,3608.0
1122059,416442.0,3408.0,443.0,126.0,107.0,301.0,2181.0,4876.0,15359.0,19575.0,14517.0,13077.0,16874.0,21880.0,23971.0,26833.0,31826.0,35221.0,36836.0,36514.0,31352.0,27048.0,24125.0,20982.0,9010.0
1122060,3055166.0,5896.0,512.0,186.0,117.0,732.0,13899.0,22709.0,65047.0,109536.0,121438.0,125558.0,156550.0,178412.0,193217.0,215885.0,246879.0,271084.0,294381.0,275749.0,219638.0,220383.0,161661.0,114252.0,41445.0
1122061,219476.0,602.0,85.0,0.0,0.0,266.0,1651.0,4800.0,14735.0,20388.0,14003.0,11161.0,11858.0,12234.0,12531.0,12450.0,13053.0,14780.0,18205.0,19549.0,11264.0,8527.0,8376.0,6402.0,2556.0
1122062,636887.0,1971.0,133.0,64.0,66.0,437.0,3284.0,11482.0,29075.0,54511.0,39286.0,27437.0,27140.0,30187.0,33963.0,33593.0,37186.0,42797.0,56902.0,80812.0,37771.0,28133.0,28526.0,22640.0,9491.0
1122063,292555.0,402.0,135.0,65.0,51.0,3028.0,4530.0,6487.0,15576.0,27913.0,19335.0,13480.0,12923.0,14428.0,15668.0,16420.0,17374.0,19895.0,22838.0,22653.0,16365.0,12777.0,13265.0,11748.0,5199.0
1122064,761110.0,2347.0,583.0,404.0,341.0,215.0,4252.0,15205.0,37996.0,60765.0,46252.0,35197.0,37070.0,39028.0,43275.0,46780.0,50275.0,57356.0,66400.0,78409.0,39138.0,31239.0,32613.0,25475.0,10495.0
1122065,303556.0,1141.0,227.0,47.0,44.0,1328.0,3556.0,7738.0,18508.0,29342.0,22359.0,17208.0,16437.0,17217.0,18257.0,18716.0,18579.0,21727.0,20970.0,20208.0,14528.0,10870.0,10999.0,9399.0,4151.0
1122066,2120348.0,7034.0,599.0,87.0,33.0,1067.0,13598.0,40698.0,101304.0,149303.0,107554.0,84878.0,85816.0,93109.0,102859.0,110223.0,124995.0,149344.0,206568.0,267296.0,140478.0,109471.0,105120.0,83766.0,35148.0
1122067,706948.0,1972.0,191.0,6.0,90.0,1493.0,5469.0,15197.0,39097.0,58187.0,41331.0,29896.0,30343.0,34692.0,38610.0,38696.0,43617.0,53111.0,72873.0,80602.0,37864.0,28597.0,26827.0,19922.0,8265.0
1122068,280979.0,507.0,61.0,13.0,12.0,614.0,2563.0,6690.0,18410.0,21627.0,15752.0,12989.0,12920.0,14046.0,14862.0,17168.0,21420.0,24435.0,35685.0,28751.0,11874.0,8313.0,6507.0,4245.0,1515.0
1123051,758978.0,6460.0,244.0,0.0,0.0,1680.0,7222.0,9936.0,21918.0,36838.0,35954.0,27798.0,28754.0,34262.0,40060.0,46516.0,54038.0,60466.0,63986.0,68798.0,54960.0,44142.0,48202.0,45170.0,21574.0
1123052,2065923.0,15728.0,2531.0,1777.0,1771.0,3244.0,15469.0,23505.0,47067.0,79289.0,76158.0,62705.0,68086.0,79563.0,91052.0,105435.0,123889.0,144699.0,196931.0,266288.0,176526.0,127825.0,145263.0,136923.0,74199.0
1123053,1588942.0,5547.0,80.0,0.0,0.0,943.0,7238.0,15866.0,31025.0,57785.0,52758.0,41671.0,47124.0,57255.0,67405.0,79645.0,96130.0,114162.0,172357.0,284613.0,159270.0,95992.0,95135.0,75234.0,31707.0
1123058,1747304.0,6883.0,1732.0,740.0,626.0,1044.0,10385.0,23213.0,45284.0,82555.0,62858.0,46120.0,55121.0,69565.0,81611.0,93276.0,114428.0,140619.0,193109.0,258265.0,145254.0,106827.0,103163.0,79194.0,25432.0
1123059,931163.0,4052.0,1141.0,674.0,625.0,1277.0,4551.0,13792.0,31443.0,55629.0,49733.0,34971.0,36429.0,41324.0,46208.0,49019.0,53270.0,64314.0,96224.0,138722.0,72068.0,44626.0,41341.0,34258.0,15472.0
1123060,380019.0,2843.0,574.0,190.0,72.0,534.0,1574.0,4124.0,13196.0,19078.0,16201.0,13482.0,14560.0,19817.0,24157.0,24118.0,26352.0,29400.0,33718.0,29850.0,24660.0,19835.0,22397.0,31366.0,7921.0
1123063,2015953.0,7751.0,979.0,773.0,670.0,1360.0,8595.0,18348.0,41211.0,66376.0,55294.0,54414.0,69039.0,83729.0,93821.0,105079.0,127283.0,159381.0,232691.0,318800.0,165266.0,115723.0,126985.0,121537.0,40848.0
1123064,3810378.0,27167.0,7349.0,5154.0,4295.0,5465.0,20331.0,45467.0,94128.0,147186.0,128915.0,115903.0,136458.0,163895.0,182971.0,200366.0,238464.0,282108.0,426489.0,506937.0,309605.0,220910.0,230961.0,206313.0,103541.0
1123065,485366.0,2795.0,1032.0,897.0,727.0,1292.0,3527.0,10725.0,24420.0,38913.0,28168.0,20948.0,22290.0,24003.0,25995.0,27832.0,31353.0,34743.0,41965.0,45618.0,28004.0,20868.0,19855.0,21046.0,8350.0
1123066,667042.0,2343.0,454.0,213.0,218.0,512.0,4972.0,13219.0,31819.0,44564.0,34247.0,28350.0,30016.0,31069.0,35059.0,38374.0,42335.0,47150.0,64952.0,89194.0,36972.0,28875.0,30953.0,22190.0,8992.0
1123067,820246.0,1683.0,325.0,170.0,100.0,249.0,3868.0,15732.0,39153.0,57940.0,39753.0,32637.0,36076.0,40634.0,44092.0,47263.0,55339.0,63829.0,81120.0,83539.0,49486.0,45539.0,36085.0,34729.0,10905.0
1123068,117586.0,93.0,1.0,0.0,0.0,263.0,737.0,2849.0,7154.0,11511.0,8014.0,6913.0,6692.0,6869.0,7367.0,9126.0,9280.0,12225.0,9648.0,6367.0,4067.0,2753.0,2494.0,2230.0,933.0
1123071,190754.0,175.0,59.0,57.0,41.0,76.0,1350.0,5511.0,14984.0,18280.0,12763.0,10802.0,10254.0,10995.0,11753.0,11134.0,12049.0,13716.0,17628.0,15581.0,7717.0,5708.0,4811.0,3731.0,1579.0
1123072,506610.0,906.0,207.0,99.0,49.0,330.0,3336.0,14332.0,36306.0,40481.0,29707.0,30069.0,31702.0,31499.0,29417.0,30696.0,37830.0,48680.0,55875.0,31243.0,18526.0,12295.0,9717.0,8739.0,4569.0
1123073,102198.0,100.0,0.0,0.0,0.0,520.0,1267.0,2891.0,7707.0,10049.0,7195.0,5931.0,5633.0,5840.0,5977.0,6000.0,6685.0,8143.0,9172.0,6130.0,3657.0,2792.0,2852.0,2350.0,1307.0
1123075,1154545.0,4772.0,750.0,166.0,88.0,1177.0,7982.0,22524.0,58735.0,86672.0,62050.0,63470.0,52364.0,64181.0,64838.0,53423.0,78104.0,84546.0,96445.0,108633.0,65492.0,58448.0,47527.0,47286.0,24872.0
1123076,461121.0,1629.0,529.0,44.0,0.0,1788.0,6712.0,19524.0,46667.0,54901.0,33904.0,26431.0,24672.0,26202.0,25903.0,25364.0,28280.0,31915.0,30196.0,27353.0,15884.0,11078.0,10006.0,8268.0,3871.0
1123077,2055959.0,9034.0,251.0,54.0,0.0,2654.0,14887.0,20381.0,35191.0,60841.0,55605.0,55175.0,70590.0,85472.0,100460.0,122138.0,145228.0,168737.0,206755.0,256349.0,185060.0,159029.0,140775.0,115118.0,46175.0
1123078,578206.0,3553.0,650.0,553.0,596.0,1671.0,6496.0,10349.0,21351.0,45017.0,41412.0,25527.0,24978.0,25460.0,27913.0,30963.0,35177.0,40360.0,48607.0,60981.0,36846.0,26441.0,27900.0,24577.0,10828.0
1123079,2545767.0,7722.0,925.0,311.0,274.0,763.0,10170.0,27547.0,57264.0,80328.0,62722.0,60720.0,80233.0,99372.0,122398.0,142377.0,177242.0,213641.0,309022.0,378401.0,214030.0,173469.0,161563.0,128562.0,36711.0
1123080,384067.0,894.0,170.0,63.0,26.0,227.0,2684.0,10658.0,28628.0,37005.0,25474.0,21086.0,20683.0,20760.0,22231.0,21521.0,25466.0,37457.0,32303.0,26138.0,15187.0,10551.0,11207.0,9475.0,4173.0
1124051,107617.0,332.0,298.0,124.0,188.0,1356.0,4803.0,6267.0,9139.0,11688.0,7693.0,5033.0,4107.0,4906.0,6091.0,4895.0,4799.0,5294.0,5510.0,6056.0,4591.0,4017.0,4973.0,3523.0,1934.0
1124052,197892.0,263.0,165.0,62.0,158.0,752.0,3967.0,6117.0,15100.0,15779.0,12090.0,10047.0,10242.0,10250.0,10482.0,11213.0,13928.0,17844.0,18623.0,14325.0,7489.0,6175.0,4697.0,4186.0,3938.0
1124053,374715.0,1143.0,114.0,209.0,129.0,686.0,7066.0,16963.0,47113.0,48312.0,28009.0,20765.0,18877.0,19558.0,19619.0,17590.0,18270.0,22674.0,23031.0,22201.0,13092.0,9198.0,9238.0,7439.0,3419.0
1124054,91511.0,831.0,36.0,16.0,25.0,971.0,1195.0,2183.0,4767.0,6439.0,5143.0,4598.0,4605.0,4950.0,5230.0,5126.0,5160.0,5954.0,6410.0,7416.0,6278.0,4075.0,3881.0,3836.0,2386.0
1124055,308178.0,282.0,4.0,1.0,0.0,2123.0,8960.0,16801.0,46166.0,44100.0,24364.0,18128.0,16131.0,17012.0,15716.0,14606.0,14316.0,16765.0,15656.0,14076.0,7572.0,5710.0,4715.0,3346.0,1628.0
1124056,193630.0,566.0,0.0,0.0,0.0,1741.0,5288.0,7569.0,16892.0,20956.0,13917.0,11017.0,10584.0,11609.0,11550.0,10754.0,11195.0,12377.0,12855.0,11283.0,7291.0,5707.0,4600.0,3715.0,2164.0
1124057,317516.0,657.0,62.0,22.0,12.0,206.0,3431.0,9163.0,24388.0,26894.0,18148.0,15476.0,15535.0,16695.0,17546.0,16328.0,17627.0,20427.0,23886.0,27654.0,14903.0,13272.0,15225.0,16264.0,3695.0
1124058,384200.0,3496.0,916.0,353.0,168.0,790.0,5210.0,9119.0,24147.0,35871.0,24368.0,16974.0,16035.0,17988.0,18682.0,19571.0,20272.0,23366.0,26205.0,31618.0,19856.0,18214.0,21467.0,19509.0,10005.0
1124059,673821.0,1770.0,143.0,27.0,3.0,1291.0,14818.0,17866.0,35797.0,46914.0,33165.0,27461.0,27508.0,30473.0,30589.0,30947.0,36005.0,43261.0,52654.0,49156.0,26122.0,43299.0,50184.0,53946.0,20422.0
1124060,593468.0,1210.0,125.0,119.0,88.0,1826.0,9466.0,19328.0,52227.0,66761.0,42613.0,33274.0,31794.0,32627.0,33860.0,31215.0,32447.0,38547.0,44320.0,46940.0,22559.0,17299.0,15928.0,13469.0,5426.0
1124061,538228.0,3222.0,405.0,261.0,215.0,1579.0,6311.0,15017.0,36350.0,51790.0,37936.0,26717.0,25384.0,27335.0,29223.0,28280.0,30457.0,34416.0,37595.0,38304.0,26514.0,22639.0,24695.0,22355.0,11228.0
1124062,62291.0,314.0,17.0,3.0,2.0,63.0,742.0,1806.0,5362.0,6215.0,3972.0,3265.0,3059.0,3188.0,3379.0,3519.0,3931.0,5066.0,4263.0,4314.0,2411.0,2128.0,2277.0,2142.0,853.0
1124063,775961.0,4623.0,855.0,189.0,84.0,1109.0,10076.0,19879.0,48802.0,83105.0,53036.0,36979.0,36154.0,40232.0,40283.0,39974.0,43570.0,50844.0,55978.0,60954.0,39031.0,32448.0,33137.0,29604.0,15015.0
1124064,223144.0,984.0,82.0,0.0,0.0,759.0,3418.0,6907.0,16304.0,28235.0,17874.0,12043.0,11071.0,11946.0,12334.0,11904.0,12443.0,13874.0,13642.0,15149.0,9947.0,7401.0,7019.0,6497.0,3311.0
1124065,278069.0,2501.0,595.0,336.0,315.0,2832.0,3780.0,6520.0,12606.0,18821.0,13750.0,12263.0,13005.0,13423.0,14568.0,15386.0,17650.0,18566.0,21427.0,26135.0,16483.0,13282.0,13883.0,13051.0,6891.0
1124066,982905.0,4030.0,1042.0,377.0,173.0,1582.0,11293.0,26567.0,65605.0,82791.0,58579.0,52098.0,52467.0,53586.0,54824.0,56396.0,61755.0,67459.0,76180.0,86008.0,46198.0,39673.0,37453.0,31874.0,14895.0
1124067,582639.0,1384.0,39.0,7.0,9.0,762.0,8154.0,20121.0,52160.0,62337.0,39510.0,33554.0,32146.0,31258.0,31196.0,31334.0,33553.0,37564.0,43008.0,45454.0,22943.0,18820.0,17306.0,13791.0,6229.0
1124068,129134.0,1121.0,292.0,51.0,10.0,656.0,1369.0,3429.0,8420.0,10768.0,7505.0,6024.0,6146.0,6361.0,6820.0,7273.0,8091.0,8679.0,10096.0,11378.0,6574.0,5381.0,5567.0,4592.0,2531.0
1124069,1054935.0,5210.0,2772.0,528.0,154.0,1128.0,7636.0,21234.0,53875.0,75363.0,49580.0,37366.0,37638.0,43714.0,47990.0,51860.0,57610.0,69165.0,119922.0,160408.0,68157.0,49294.0,44336.0,33559.0,16436.0
1124071,522915.0,4564.0,812.0,259.0,217.0,536.0,7824.0,12693.0,32883.0,53100.0,36991.0,25149.0,24821.0,26882.0,27757.0,27242.0,29613.0,33534.0,36150.0,38352.0,25639.0,22096.0,22817.0,20273.0,12711.0
1124075,632622.0,1401.0,250.0,139.0,108.0,185.0,5695.0,14252.0,44554.0,63588.0,43273.0,34961.0,36505.0,36066.0,33988.0,36807.0,40303.0,49031.0,56235.0,50702.0,25247.0,19854.0,17961.0,14253.0,7264.0
1124077,3606263.0,16712.0,1667.0,511.0,365.0,873.0,17412.0,53848.0,121855.0,174796.0,134621.0,107286.0,122102.0,140786.0,161766.0,189137.0,233942.0,273158.0,335156.0,387450.0,282709.0,286443.0,284746.0,209257.0,69665.0
1124078,567949.0,3949.0,221.0,12.0,7.0,76.0,3153.0,9361.0,25052.0,37300.0,28703.0,22819.0,21793.0,23046.0,24502.0,31549.0,34545.0,50440.0,44492.0,48844.0,28598.0,29779.0,54759.0,27549.0,17400.0
1124079,786159.0,3577.0,590.0,527.0,295.0,1431.0,7606.0,17717.0,53251.0,81123.0,54612.0,39883.0,40894.0,41951.0,42667.0,40603.0,45679.0,49078.0,53481.0,50583.0,36225.0,33136.0,35039.0,35409.0,20802.0
1124080,546449.0,6495.0,1379.0,596.0,282.0,2824.0,5136.0,8846.0,18923.0,30325.0,21863.0,17287.0,18955.0,22306.0,25824.0,27811.0,33761.0,38929.0,44971.0,53488.0,43055.0,37088.0,37530.0,31844.0,16931.0
1125051,340423.0,1002.0,518.0,210.0,235.0,3567.0,7813.0,17233.0,41130.0,38917.0,25163.0,19702.0,17948.0,17571.0,18235.0,17343.0,18371.0,20538.0,19951.0,18074.0,12342.0,8309.0,7295.0,6071.0,2885.0
1125053,455363.0,1740.0,388.0,211.0,133.0,788.0,6699.0,17654.0,45898.0,44844.0,28852.0,25714.0,24952.0,26898.0,25694.0,25247.0,26120.0,29241.0,27481.0,26798.0,19602.0,15014.0,16401.0,12673.0,6321.0
1125054,418102.0,672.0,53.0,11.0,7.0,382.0,5013.0,13466.0,35173.0,34128.0,24384.0,22690.0,23841.0,25817.0,24568.0,26798.0,29037.0,33555.0,32575.0,24552.0,16054.0,13645.0,13850.0,13829.0,4002.0
1125055,106129.0,452.0,229.0,99.0,102.0,449.0,957.0,3256.0,9849.0,9993.0,6424.0,5944.0,5179.0,5671.0,5993.0,6358.0,6671.0,8773.0,6800.0,6380.0,4595.0,3691.0,3271.0,3572.0,1421.0
1125056,146346.0,389.0,541.0,251.0,275.0,1480.0,2476.0,4519.0,10668.0,12467.0,9771.0,8499.0,7584.0,8116.0,9779.0,8721.0,9936.0,11273.0,9630.0,9547.0,6379.0,4642.0,4033.0,3881.0,1489.0
1125058,574082.0,548.0,139.0,63.0,37.0,777.0,14689.0,26862.0,73760.0,99139.0,53119.0,32438.0,29893.0,30404.0,28873.0,26207.0,25678.0,28041.0,29054.0,26666.0,15268.0,12180.0,9819.0,7354.0,3074.0
1125059,100203.0,114.0,70.0,55.0,13.0,538.0,2003.0,5022.0,11160.0,11184.0,8152.0,6449.0,6004.0,6206.0,6100.0,5745.0,5240.0,6744.0,5922.0,4999.0,2686.0,2002.0,1708.0,1444.0,643.0
1125061,398968.0,685.0,77.0,148.0,59.0,921.0,8822.0,15948.0,41352.0,44090.0,28795.0,23116.0,22895.0,23249.0,23706.0,21690.0,22901.0,23044.0,23381.0,22551.0,15632.0,11224.0,11278.0,9292.0,4112.0
1125063,133392.0,766.0,290.0,405.0,149.0,1802.0,3382.0,3794.0,6968.0,9050.0,7115.0,6500.0,6482.0,7106.0,7511.0,7262.0,7990.0,8557.0,9658.0,9659.0,7128.0,6712.0,6490.0,5521.0,3095.0
1125065,454657.0,1483.0,84.0,13.0,10.0,93.0,6268.0,13947.0,37226.0,51260.0,32510.0,23307.0,22480.0,21864.0,23712.0,23024.0,24508.0,28658.0,33072.0,42881.0,19890.0,15386.0,15113.0,12373.0,5495.0
1125066,1732484.0,5822.0,399.0,111.0,154.0,340.0,28507.0,49497.0,120085.0,161701.0,99882.0,75776.0,81679.0,92033.0,91675.0,93929.0,105897.0,123791.0,146036.0,143907.0,91060.0,78708.0,63393.0,51899.0,26203.0
1125067,141741.0,621.0,129.0,35.0,31.0,624.0,1854.0,4009.0,8770.0,11201.0,8161.0,6335.0,7013.0,7752.0,8360.0,8042.0,8876.0,9313.0,11092.0,11561.0,7674.0,6046.0,5979.0,5595.0,2668.0
1125070,331987.0,581.0,45.0,6.0,0.0,4.0,4703.0,10941.0,25786.0,31945.0,19679.0,16262.0,16259.0,17209.0,17985.0,18821.0,20266.0,26460.0,28346.0,26630.0,14530.0,11799.0,11234.0,8582.0,3914.0
1125071,487627.0,1336.0,41.0,0.0,0.0,259.0,3801.0,17901.0,48018.0,53703.0,34761.0,27401.0,25242.0,24324.0,21769.0,26191.0,30000.0,32178.0,35939.0,34843.0,21579.0,14597.0,14099.0,13097.0,6548.0
1125072,88925.0,526.0,127.0,25.0,70.0,28.0,67.0,2533.0,8719.0,8665.0,6921.0,5027.0,4791.0,5160.0,5410.0,5348.0,5348.0,6252.0,5949.0,5279.0,4087.0,3055.0,2382.0,1989.0,1167.0
1125073,326816.0,4322.0,880.0,223.0,217.0,696.0,3104.0,7705.0,17582.0,20991.0,14367.0,12048.0,13045.0,14465.0,16642.0,16133.0,19442.0,22109.0,24996.0,28488.0,24007.0,19017.0,17342.0,16998.0,11997.0
1125074,517897.0,1713.0,550.0,647.0,280.0,2756.0,9772.0,18530.0,42811.0,49242.0,32877.0,27738.0,28306.0,30571.0,30605.0,29067.0,31037.0,34017.0,36426.0,35083.0,21266.0,16767.0,16643.0,14580.0,6613.0
1124070,654336.9952380953,2832.9285714285716,542.0142857142857,291.48571428571427,233.9452380952381,1836.4119047619047,8441.65238095238,15973.57380952381,38855.3,51653.9119047619,35923.91904761905,28913.75238095238,30072.27380952381,33050.014285714286,34767.1619047619,35942.86666666667,40074.30952380953,45875.92857142857,54112.85476190476,60577.65,37229.40714285714,30181.678571428572,29424.69761904762,25198.016666666666,12331.240476190476
